user,problem_id,start_date,end_date,appropriateness,inappropriate_nodes
SE2,pKl8D,2014-12-11 02:04:12,2014-12-11 02:04:22,5,[]
E2,YmRTB,2014-12-19 01:53:48,2014-12-19 01:53:59,5,[]
SE9,merhN,2015-01-02 02:04:09,2015-01-02 02:04:48,2,"[17, 18]"
SE2,zvXPn,2014-12-11 01:42:33,2014-12-11 01:42:49,4,[]
NE3,88XpX,2015-01-26 18:01:56,2015-01-26 18:02:26,2,[]
E5,jjav2,2014-12-31 23:19:39,2014-12-31 23:20:15,2,[24]
NE1,wlbEr,2014-12-25 04:30:47,2014-12-25 04:31:26,2,"[8, 9, 10, 14, 15]"
SE9,m0iNC,2015-01-02 02:14:10,2015-01-02 02:14:28,3,[]
E4,SiNB1,2014-12-26 20:25:32,2014-12-26 20:25:59,2,"[9, 10, 11, 13, 14, 15, 19]"
E1,dM5ae,2015-02-17 08:17:58,2015-02-17 08:18:46,4,[]
SE9,dS6ka,2015-01-02 02:16:06,2015-01-02 02:16:28,2,[7]
SE6,aDzn0,2015-01-22 03:51:03,2015-01-22 03:51:22,1,"[12, 13, 14]"
SE2,Ha0lR,2014-12-11 01:45:42,2014-12-11 01:46:01,2,"[26, 27, 28]"
SE8,9p5qj,2014-12-24 22:55:53,2014-12-24 22:56:01,5,[]
SE3,mZ5zR,2014-12-26 10:27:33,2014-12-26 10:27:51,4,[]
SE2,wlbEr,2014-12-11 01:46:56,2014-12-11 01:47:08,5,[]
E2,xLTq2,2014-12-25 08:39:48,2014-12-25 08:39:59,5,[]
SE8,ijJt6,2014-12-24 22:50:26,2014-12-24 22:50:50,4,[]
SE5,5CeFg,2014-12-18 07:01:57,2014-12-18 07:02:12,4,[]
NE2,s5Vk6,2015-01-16 12:40:31,2015-01-16 12:40:49,2,"[11, 12]"
SE5,xLTq2,2014-12-18 06:58:30,2014-12-18 06:59:43,4,[]
SE2,twrJM,2014-12-11 01:48:44,2014-12-11 01:48:56,5,[]
SE2,86MgL,2014-12-11 02:05:15,2014-12-11 02:05:30,5,[]
SE2,sZs9e,2014-12-11 01:42:17,2014-12-11 01:42:32,1,"[11, 12, 13]"
NE1,mZ5zR,2014-12-25 04:50:21,2014-12-25 04:51:13,2,"[7, 8, 9, 10, 11, 12, 13, 22]"
E2,gKPb4,2014-12-26 01:34:12,2014-12-26 01:34:44,1,"[9, 10, 11, 12, 13]"
NE2,TCinA,2015-01-16 12:06:50,2015-01-16 12:07:12,1,"[25, 26, 27, 28]"
E2,7kFNo,2014-12-26 01:38:33,2014-12-26 01:38:51,1,"[17, 18, 19, 20, 21, 22]"
SE8,mZ5zR,2014-12-24 22:42:06,2014-12-24 22:42:15,5,[]
SE7,SiNB1,2015-01-02 02:48:52,2015-01-02 02:49:07,5,[]
NE3,2flFc,2015-01-26 18:08:33,2015-01-26 18:08:48,2,[]
SE2,nA6kb,2014-12-11 01:50:20,2014-12-11 01:50:36,2,"[22, 26, 27]"
NE3,ZGlDS,2015-01-26 18:06:46,2015-01-26 18:07:05,2,[]
SE7,kmb7q,2015-01-02 03:08:49,2015-01-02 03:09:06,5,[]
NE3,s4CVl,2015-01-26 18:17:22,2015-01-26 18:17:36,3,[]
SE8,UPFkK,2014-12-24 22:56:52,2014-12-24 22:57:02,4,[]
E4,PRcaf,2014-12-26 20:33:30,2014-12-26 20:33:53,1,"[23, 24]"
SE2,XrWem,2014-12-11 01:39:44,2014-12-11 01:39:58,1,"[18, 19, 20]"
SE1,mZ5zR,2014-12-19 10:30:20,2014-12-19 10:30:48,2,"[9, 10, 22]"
NE1,oTqSm,2014-12-25 04:53:54,2014-12-25 04:54:31,1,"[1, 2, 3, 4, 5, 6, 7, 8]"
SE2,UPFkK,2014-12-11 01:49:37,2014-12-11 01:49:58,1,"[15, 16, 17, 28]"
NE4,jP8Dj,2014-12-24 12:56:24,2014-12-24 12:56:40,3,[]
NE3,6vzaD,2015-01-26 18:58:13,2015-01-26 18:58:24,3,[]
NE4,nrNsl,2014-12-24 12:54:05,2014-12-24 12:54:19,4,[]
NE2,sZs9e,2015-01-16 12:34:37,2015-01-16 12:35:00,2,[13]
SE5,2flFc,2014-12-18 07:56:22,2014-12-18 07:56:34,5,[]
SE8,WjN7e,2014-12-24 22:49:47,2014-12-24 22:50:14,4,[]
NE2,jjav2,2015-01-16 12:32:19,2015-01-16 12:32:34,4,[]
NE3,xLTq2,2015-01-26 18:05:43,2015-01-26 18:06:04,4,[]
SE2,dM5ae,2014-12-11 01:52:04,2014-12-11 01:52:14,5,[]
NE3,30gEV,2015-01-26 18:02:26,2015-01-26 18:02:44,3,[]
SE8,hNGiv,2014-12-24 22:58:34,2014-12-24 22:58:52,1,"[28, 29, 30]"
NE3,zvXPn,2015-01-26 19:10:24,2015-01-26 19:10:52,3,[]
E5,VejQD,2015-01-03 00:57:26,2015-01-03 00:57:48,1,"[7, 8]"
SE2,30gEV,2014-12-11 01:54:18,2014-12-11 01:54:29,5,[]
NE3,wlbEr,2015-01-26 18:19:12,2015-01-26 18:57:42,3,[]
E4,merhN,2014-12-26 20:10:57,2014-12-26 20:11:20,1,"[12, 13, 14, 15, 16, 17, 18]"
NE2,9jcD1,2015-01-16 12:39:33,2015-01-16 12:39:50,4,[]
E1,LeOzW,2015-02-21 00:59:01,2015-02-21 01:01:08,1,"[9, 10, 11, 14]"
SE7,5DsLp,2015-01-02 03:02:43,2015-01-02 03:02:56,5,[]
E5,xLTq2,2015-01-01 00:35:56,2015-01-01 00:36:26,1,"[13, 14, 15, 16, 17, 18]"
SE4,jP8Dj,2014-12-19 03:14:45,2014-12-19 03:14:58,1,"[23, 24, 25]"
SE1,hHWL3,2014-12-19 12:26:59,2014-12-19 12:27:20,3,[]
SE9,I9QTc,2014-12-25 09:41:53,2014-12-25 09:42:16,4,[]
SE1,VejQD,2014-12-19 12:35:32,2014-12-19 12:35:53,2,"[11, 12, 13, 16]"
SE1,prSsi,2014-12-18 15:46:46,2014-12-18 15:47:15,2,"[23, 24]"
NE1,s5oBc,2014-12-25 05:00:25,2014-12-25 05:00:57,3,[]
NE1,mHtKQ,2014-12-25 04:23:10,2014-12-25 04:23:41,1,"[3, 4]"
SE5,pqMDD,2014-12-18 07:59:53,2014-12-18 08:00:10,4,[]
E2,9nSEk,2014-12-26 01:33:49,2014-12-26 01:34:03,1,"[1, 2, 3, 4, 28]"
SE4,YmRTB,2014-12-19 03:09:21,2014-12-19 03:09:39,1,"[23, 24, 27, 28, 29, 30]"
E1,9nSEk,2015-02-21 01:05:02,2015-02-21 01:06:45,1,"[1, 2, 3, 4, 7, 8]"
SE7,XvXUW,2015-01-02 02:55:37,2015-01-02 02:55:56,5,[]
SE6,gKPb4,2015-01-22 07:10:50,2015-01-22 07:11:15,2,[11]
E4,fXA7k,2014-12-26 20:31:35,2014-12-26 20:31:58,1,"[20, 21, 28]"
SE9,AHATe,2014-12-25 09:47:10,2014-12-25 09:47:32,2,[28]
E2,ijJt6,2014-12-19 01:54:46,2014-12-19 01:54:59,1,"[27, 28]"
SE4,m0iNC,2014-12-19 03:10:17,2014-12-19 03:10:34,1,"[25, 26]"
SE3,dH82r,2014-12-27 12:33:03,2014-12-27 12:33:34,5,[]
E2,WPHOw,2014-12-26 01:38:52,2014-12-26 01:39:04,1,"[26, 27]"
NE4,dS6ka,2014-12-24 12:57:49,2014-12-24 12:57:58,4,[]
SE3,PRcaf,2014-12-26 10:28:07,2014-12-26 10:28:20,5,[]
E4,PotWa,2014-12-26 20:29:20,2014-12-26 20:29:35,5,[]
SE6,Ha0lR,2015-01-22 03:46:19,2015-01-22 03:46:35,3,[]
SE3,oTqSm,2014-12-25 01:51:22,2014-12-25 01:52:43,1,"[1, 2, 3, 4, 5, 6, 7, 8]"
NE4,gcKcy,2014-12-24 13:04:01,2014-12-24 13:04:11,4,[]
E1,VEDV0,2015-02-19 08:55:06,2015-02-19 08:55:24,5,[]
SE4,8EKE6,2014-12-19 03:17:12,2014-12-19 03:17:36,1,"[15, 16, 17, 18, 19, 20, 21, 22]"
SE9,fXA7k,2015-01-02 02:12:15,2015-01-02 02:12:36,5,[]
SE9,nrNsl,2015-01-02 02:10:46,2015-01-02 02:11:11,5,[]
SE4,5DsLp,2014-12-19 03:33:01,2014-12-19 03:33:16,1,"[22, 23]"
NE4,VEDV0,2014-12-24 12:57:05,2014-12-24 12:57:16,4,[]
NE2,merhN,2015-01-16 12:31:56,2015-01-16 12:32:18,4,[]
SE5,PXXCT,2014-12-18 05:23:48,2014-12-18 05:24:15,2,"[4, 18, 19]"
SE8,jP8Dj,2014-12-24 22:56:13,2014-12-24 22:56:29,4,[]
SE8,1wlhA,2014-12-24 22:51:41,2014-12-24 22:51:54,5,[]
SE7,rHHFS,2015-01-02 02:14:17,2015-01-02 02:14:34,5,[]
SE4,ijJt6,2014-12-19 03:20:29,2014-12-19 03:20:46,1,"[27, 28]"
SE1,pKl8D,2014-12-19 11:06:06,2014-12-19 11:06:18,4,[]
NE2,SiNB1,2014-12-24 09:01:33,2014-12-24 09:22:06,1,"[23, 26, 27, 28, 29]"
SE7,Hhxt0,2015-01-02 02:50:15,2015-01-02 02:50:45,1,"[18, 19, 21, 22, 23, 24]"
E1,pKl8D,2015-02-20 12:55:54,2015-02-20 12:56:07,5,[]
SE6,pVzBY,2015-01-22 07:08:47,2015-01-22 07:09:24,2,[13]
NE4,m0iNC,2014-12-24 12:53:24,2014-12-24 12:53:31,4,[]
SE9,mZ5zR,2015-01-02 02:08:21,2015-01-02 02:08:39,2,[22]
E1,Z2nOq,2015-02-19 07:34:01,2015-02-19 07:35:25,5,[]
SE6,AHATe,2015-01-22 07:18:20,2015-01-22 07:18:37,3,[]
SE3,WjN7e,2014-12-25 02:10:29,2014-12-25 02:11:47,2,"[14, 15, 16, 17, 18, 19, 20, 21, 22]"
SE1,jFWoh,2014-12-19 12:29:36,2014-12-19 12:31:15,2,"[25, 26]"
NE4,PotWa,2014-12-24 12:49:55,2014-12-24 12:50:02,4,[]
SE8,WPHOw,2014-12-24 22:27:29,2014-12-24 22:27:55,2,"[2, 3, 4]"
SE9,9tNo6,2014-12-25 09:42:17,2014-12-25 09:42:42,5,[]
SE8,mcKN3,2014-12-24 22:47:21,2014-12-24 22:47:36,5,[]
NE2,qrBZs,2014-12-24 09:22:08,2014-12-24 09:33:55,1,"[3, 29]"
SE4,mcKN3,2014-12-19 03:22:02,2014-12-19 03:22:25,4,[]
E4,Ha0lR,2014-12-26 20:39:14,2014-12-26 20:39:35,1,"[19, 20, 25, 26, 27, 28]"
SE4,s4CVl,2014-12-19 03:39:20,2014-12-19 03:39:35,4,[]
SE4,dS6ka,2014-12-19 03:17:39,2014-12-19 03:17:52,4,[]
E5,WjN7e,2014-12-31 07:49:07,2014-12-31 07:49:23,1,"[17, 18]"
NE4,fXA7k,2014-12-24 12:54:50,2014-12-24 12:55:00,4,[]
E1,dS6ka,2015-02-20 12:42:20,2015-02-20 12:42:53,5,[]
E5,s4CVl,2014-12-31 07:47:07,2014-12-31 07:47:38,2,"[7, 8, 9, 10, 11, 12]"
E4,AHATe,2014-12-26 20:18:53,2014-12-26 20:19:13,1,"[18, 19, 26, 28, 29, 30]"
SE4,2oJdf,2014-12-19 03:04:21,2014-12-19 03:04:35,5,[]
SE5,nA6kb,2014-12-18 05:19:38,2014-12-18 05:19:59,5,[]
E5,XE5oE,2015-01-03 00:54:39,2015-01-03 00:54:54,1,"[2, 3, 4]"
SE4,WjN7e,2014-12-19 03:38:59,2014-12-19 03:39:17,1,"[16, 17, 19, 20, 21, 22]"
NE2,jCdZF,2015-01-16 12:03:29,2015-01-16 12:03:55,2,[24]
E5,dM5ae,2015-01-01 00:34:37,2015-01-01 00:35:13,2,"[13, 14, 15, 16, 17, 18, 19, 23]"
SE9,88XpX,2015-01-02 02:00:39,2015-01-02 02:01:04,5,[]
E1,WPHOw,2015-02-19 08:55:24,2015-02-19 08:56:12,2,[]
SE7,jFWoh,2015-01-02 02:53:39,2015-01-02 02:54:12,2,"[20, 21, 22, 23, 24]"
E1,88XpX,2015-02-20 06:21:24,2015-02-20 06:21:48,4,[]
SE3,PgveS,2014-12-25 02:09:18,2014-12-25 02:10:28,2,"[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]"
SE7,YmRTB,2015-01-02 03:17:07,2015-01-02 03:17:22,4,[]
SE5,dM5ae,2014-12-18 07:05:20,2014-12-18 07:05:31,4,[]
SE8,XBCNz,2014-12-18 07:03:26,2014-12-18 07:05:22,5,[]
SE8,IZ6Jo,2014-12-24 22:37:11,2014-12-24 22:37:32,4,[]
NE2,bjMXa,2015-01-16 12:17:32,2015-01-16 12:17:53,4,[]
E4,m7MAu,2014-12-26 20:40:25,2014-12-26 20:40:39,1,"[7, 8]"
NE1,I9QTc,2014-12-25 04:10:02,2014-12-25 04:10:50,2,"[1, 2, 3, 4, 5, 6, 27]"
NE4,I9QTc,2014-12-24 12:50:51,2014-12-24 12:51:10,3,[]
SE8,XrWem,2014-12-24 22:35:06,2014-12-24 22:35:23,2,"[18, 19, 20]"
SE6,2flFc,2015-01-22 07:12:05,2015-01-22 07:12:20,4,[]
NE2,1Y2UO,2015-01-16 12:41:26,2015-01-16 12:41:43,2,"[14, 15, 16]"
NE1,dIbfh,2014-12-25 04:11:24,2014-12-25 04:11:41,4,[]
E5,Hhxt0,2015-01-01 09:06:51,2015-01-01 09:07:19,2,"[21, 22, 23, 24]"
SE3,XBCNz,2014-12-25 11:04:32,2014-12-25 11:05:01,4,[]
NE4,ZLfld,2014-12-24 13:01:19,2014-12-24 13:01:30,4,[]
SE8,VejQD,2014-12-24 22:46:33,2014-12-24 22:47:11,2,"[7, 8]"
SE8,gcKcy,2014-12-24 22:48:16,2014-12-24 22:48:26,5,[]
SE4,cV2Wj,2014-12-19 03:04:38,2014-12-19 03:04:51,4,[]
E2,WA29W,2014-12-26 01:39:13,2014-12-26 01:39:28,1,"[19, 20]"
SE9,5DsLp,2015-01-02 02:15:18,2015-01-02 02:15:43,4,"[1, 2]"
SE7,hNGiv,2015-01-02 03:19:00,2015-01-02 03:19:30,4,[]
SE5,OXAWb,2014-12-18 06:32:06,2014-12-18 06:32:16,5,[]
E2,b4ejO,2014-12-26 01:30:09,2014-12-26 01:30:26,5,[]
E3,WPHOw,2015-03-01 03:08:35,2015-03-01 03:08:54,1,"[12, 26, 27]"
NE2,hHWL3,2015-01-16 12:16:02,2015-01-16 12:16:34,1,[17]
SE8,XE5oE,2014-12-24 22:39:48,2014-12-24 22:39:57,4,[]
NE2,YmRTB,2015-01-16 12:34:20,2015-01-16 12:34:36,5,[]
NE4,jCdZF,2014-12-24 12:57:59,2014-12-24 12:58:07,4,[]
SE5,XE5oE,2014-12-18 08:01:02,2014-12-18 08:01:13,4,[]
NE1,Y9t3t,2014-12-25 03:55:42,2014-12-25 03:56:06,5,[]
SE1,ijJt6,2014-12-19 10:32:21,2014-12-19 10:32:47,2,"[27, 28]"
E3,fXA7k,2015-03-01 05:15:09,2015-03-01 05:15:56,2,"[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]"
SE9,4nC7q,2015-01-02 02:06:29,2015-01-02 02:06:45,4,[]
SE1,aDzn0,2014-12-18 15:50:44,2014-12-18 15:51:06,5,[]
NE2,I9QTc,2015-01-16 12:21:36,2015-01-16 12:22:14,1,"[19, 20, 23, 24, 25]"
E3,bjMXa,2015-03-01 02:54:45,2015-03-01 02:55:09,4,[]
E2,88XpX,2014-12-26 01:40:03,2014-12-26 01:40:20,2,"[8, 9, 14, 15, 16, 17, 18]"
SE4,XvXUW,2014-12-19 03:39:37,2014-12-19 03:39:53,1,"[18, 19, 20]"
SE5,m0iNC,2014-12-18 07:01:00,2014-12-18 07:01:28,2,"[22, 23, 25, 26, 27]"
SE9,s4CVl,2015-01-02 02:20:09,2015-01-02 02:20:25,5,[]
E2,otedB,2014-12-26 01:37:55,2014-12-26 01:38:03,4,[]
E1,7kFNo,2015-02-21 01:01:14,2015-02-21 01:01:51,3,[]
NE2,wlbEr,2015-01-16 12:30:20,2015-01-16 12:30:48,1,"[12, 13]"
E5,PotWa,2014-12-31 07:45:56,2014-12-31 07:46:16,2,"[11, 12, 13, 14, 15, 16, 28]"
E2,OXAWb,2014-12-26 01:27:03,2014-12-26 01:27:12,5,[]
SE7,2flFc,2015-01-02 03:03:37,2015-01-02 03:03:51,5,[]
NE1,88XpX,2014-12-25 05:12:05,2014-12-25 05:12:38,1,"[6, 8, 16, 17, 18]"
NE4,dH82r,2014-12-24 12:48:02,2014-12-24 12:48:15,4,[]
SE1,2oJdf,2014-12-19 10:33:35,2014-12-19 10:34:11,2,"[9, 10, 15]"
SE1,dIbfh,2014-12-19 00:03:38,2014-12-19 00:03:50,2,"[1, 2, 3, 4, 8]"
E3,SiNB1,2015-03-01 02:57:41,2015-03-01 02:57:57,5,[]
E3,pKl8D,2015-03-01 05:22:48,2015-03-01 05:23:11,5,[]
SE8,YmRTB,2014-12-24 22:35:54,2014-12-24 22:36:08,5,[]
E4,pqMDD,2014-12-26 20:22:38,2014-12-26 20:23:09,2,"[13, 14, 15, 16, 17, 19, 20, 21]"
SE9,dM5ae,2015-01-02 02:18:24,2015-01-02 02:18:40,2,[25]
SE7,gcKcy,2015-01-02 02:40:37,2015-01-02 02:40:49,5,[]
E2,PXXCT,2014-12-26 01:27:13,2014-12-26 01:27:26,4,[]
NE4,xLTq2,2014-12-24 13:01:08,2014-12-24 13:01:18,4,[]
E3,gcKcy,2015-03-01 02:55:09,2015-03-01 02:55:39,2,"[12, 13, 14, 15, 16, 17, 28]"
NE1,WA29W,2014-12-25 03:57:29,2014-12-25 03:58:21,1,"[2, 3, 4, 8, 9, 10, 18, 19, 20, 21]"
E4,XvXUW,2014-12-26 20:09:36,2014-12-26 20:10:00,4,[]
E2,FZkFk,2014-12-19 01:55:52,2014-12-19 01:56:02,5,[]
SE7,mcKN3,2015-01-02 02:44:36,2015-01-02 02:44:55,5,[]
E3,5DsLp,2015-03-01 03:05:43,2015-03-01 03:06:01,1,"[20, 22, 23]"
SE1,TCinA,2014-12-19 11:33:44,2014-12-19 11:34:01,4,[]
SE5,FZkFk,2014-12-18 06:19:41,2014-12-18 06:20:10,2,"[10, 11, 12, 13, 14, 15]"
NE2,VejQD,2015-01-16 12:23:14,2015-01-16 12:23:32,3,[]
E3,ZGlDS,2015-03-01 03:02:27,2015-03-01 03:02:51,1,"[20, 21, 22, 23, 24, 25, 26]"
E4,LeOzW,2014-12-26 20:23:49,2014-12-26 20:24:08,2,"[9, 10, 11, 12, 13, 14]"
E5,88XpX,2015-01-05 01:02:16,2015-01-05 01:02:42,1,"[2, 3, 4, 7]"
NE2,twrJM,2015-01-16 12:24:16,2015-01-16 12:24:31,2,[24]
SE7,PXXCT,2015-01-02 03:14:37,2015-01-02 03:16:01,2,[26]
SE6,D8g0X,2015-01-22 07:19:44,2015-01-22 07:20:20,3,[]
NE2,m7MAu,2015-01-16 12:36:45,2015-01-16 12:37:27,2,"[7, 8]"
E3,moWjD,2015-03-01 02:53:02,2015-03-01 02:53:28,1,"[18, 27, 28]"
SE1,xLTq2,2014-12-19 11:23:24,2014-12-19 11:23:58,2,"[13, 14, 15]"
E3,9nSEk,2015-03-01 03:07:23,2015-03-01 03:07:53,2,"[1, 2, 3, 4, 5, 6, 7, 8, 28]"
E5,twrJM,2015-01-03 00:52:35,2015-01-03 00:53:08,2,"[23, 24]"
SE2,9tNo6,2014-12-11 01:50:50,2014-12-11 01:51:00,5,[]
E4,WA29W,2014-12-26 20:39:00,2014-12-26 20:39:13,5,[]
E1,jCdZF,2015-02-20 12:56:36,2015-02-20 12:56:57,2,"[21, 22]"
E3,D8g0X,2015-03-01 02:49:14,2015-03-01 02:49:37,1,"[17, 18, 19]"
NE1,AHATe,2014-12-25 04:09:14,2014-12-25 04:10:01,2,"[18, 19, 26, 28, 29, 30]"
E2,mHtKQ,2014-12-26 01:26:32,2014-12-26 01:26:52,1,"[3, 4]"
NE2,XE5oE,2014-12-24 09:00:16,2014-12-24 09:00:45,1,"[22, 25, 26, 27, 28]"
SE4,tOfjr,,2014-12-19 03:19:47,2,"[16, 17]"
SE4,pqMDD,2014-12-19 03:11:13,2014-12-19 03:11:26,4,[]
SE3,2OXqf,2014-12-25 11:30:22,2014-12-25 11:31:00,2,"[9, 10, 18, 19, 20, 21, 22, 23]"
SE3,pqMDD,2014-12-25 11:26:04,2014-12-25 11:26:33,1,"[13, 14, 15, 16, 17]"
E5,roAbh,2015-01-05 01:06:25,2015-01-05 01:06:49,1,"[22, 23]"
E2,pKl8D,2014-12-19 01:56:58,2014-12-19 01:57:18,5,[]
SE1,fXA7k,2014-12-19 13:21:48,2014-12-19 13:22:00,3,[]
SE6,jFWoh,2015-01-22 03:39:52,2015-01-22 03:40:15,1,"[21, 22, 23, 24]"
SE3,nrNsl,2014-12-26 23:43:19,2014-12-26 23:44:38,2,"[18, 19, 20, 21, 22, 23]"
E3,2OXqf,2015-03-01 05:17:36,2015-03-01 05:18:03,4,[]
SE3,hNGiv,2014-12-27 06:09:11,2014-12-27 06:09:40,2,"[28, 29, 30]"
E3,PgveS,2015-03-01 03:00:04,2015-03-01 03:00:23,1,"[19, 27, 28]"
E2,mZ5zR,2014-12-25 08:39:11,2014-12-25 08:39:19,5,[]
E5,4nC7q,2014-12-31 23:23:36,2014-12-31 23:24:06,2,"[14, 15, 16, 17, 28]"
SE5,WA29W,2014-12-18 07:56:35,2014-12-18 07:56:47,4,[]
NE1,2OXqf,2014-12-25 04:17:43,2014-12-25 04:18:36,1,"[18, 19, 20, 21, 22, 23]"
E5,30gEV,2015-01-01 09:04:28,2015-01-01 09:04:52,1,"[2, 3, 4, 5, 6, 28]"
E4,s4CVl,2014-12-26 20:22:16,2014-12-26 20:22:38,2,"[7, 8, 9, 10]"
E2,qUGBo,2014-12-26 01:26:06,2014-12-26 01:26:20,1,"[26, 27, 28]"
SE1,XE5oE,2014-12-19 11:22:30,2014-12-19 11:22:51,2,"[1, 2, 3, 4]"
E5,pqMDD,2015-01-01 09:05:31,2015-01-01 09:05:58,1,"[13, 14, 15]"
SE6,X0hrt,2015-01-22 03:44:17,2015-01-22 03:44:43,2,[16]
SE8,dIbfh,2014-12-24 22:38:01,2014-12-24 22:38:17,4,[]
E2,sZs9e,2014-12-26 01:32:46,2014-12-26 01:33:06,1,"[11, 12, 13]"
SE8,Z2nOq,2014-12-24 22:28:27,2014-12-24 22:28:57,2,"[24, 25, 26]"
E1,ijJt6,2015-02-21 00:55:29,2015-02-21 00:56:05,2,"[27, 28]"
E1,s4CVl,2015-02-21 01:07:43,2015-02-21 01:09:27,1,"[7, 8, 9, 10, 11, 12]"
SE1,WjN7e,2014-12-18 15:54:25,2014-12-18 15:55:06,4,[]
NE1,xLTq2,2014-12-25 04:46:50,2014-12-25 04:47:23,5,[]
SE8,ZGlDS,2014-12-24 22:36:42,2014-12-24 22:37:10,4,[]
SE6,ZGlDS,2015-01-22 03:39:04,2015-01-22 03:39:25,2,[]
E3,2flFc,2015-03-01 02:58:16,2015-03-01 02:58:28,5,[]
SE9,VEDV0,2015-01-02 02:22:11,2015-01-02 02:22:23,4,[]
SE7,mZ5zR,2015-01-02 02:42:41,2015-01-02 02:42:53,5,[]
SE8,I9QTc,2014-12-24 22:48:58,2014-12-24 22:49:12,4,[]
SE7,hHWL3,2014-12-25 01:49:40,2014-12-25 01:52:55,2,"[18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]"
SE3,X0hrt,2014-12-26 11:03:12,2014-12-26 11:03:55,2,"[8, 9, 10, 16, 17, 18]"
E5,PRcaf,2015-01-05 01:02:42,2015-01-05 01:03:03,1,"[23, 24]"
SE4,twrJM,2014-12-19 03:30:00,2014-12-19 03:31:02,4,[]
NE1,nA6kb,2014-12-25 04:37:48,2014-12-25 04:38:29,2,"[25, 26, 27, 28]"
SE5,fXA7k,2014-12-18 06:28:08,2014-12-18 06:28:23,4,[]
SE5,ijJt6,2014-12-18 06:30:51,2014-12-18 06:31:03,3,[]
NE4,s5oBc,2014-12-24 12:48:44,2014-12-24 12:48:52,4,[]
SE1,86MgL,2014-12-19 13:23:25,2014-12-19 13:23:44,3,[]
NE2,jP8Dj,2015-01-16 12:19:35,2015-01-16 12:19:54,4,[]
E3,kGbCK,2015-03-01 03:05:27,2015-03-01 03:05:42,5,[]
SE8,OXAWb,2014-12-24 22:36:09,2014-12-24 22:36:41,4,[]
SE5,XrWem,2014-12-18 08:02:56,2014-12-18 08:03:18,2,"[18, 19, 20]"
NE2,2oJdf,2015-01-16 12:25:46,2015-01-16 12:26:09,3,[]
SE7,1wlhA,2015-01-02 03:08:31,2015-01-02 03:08:46,5,[]
SE6,1Y2UO,2015-01-22 07:08:31,2015-01-22 07:08:46,3,[]
NE1,moWjD,2014-12-25 05:09:20,2014-12-25 05:09:47,2,"[2, 3, 4, 5, 6, 17, 18, 27, 28]"
SE3,9tNo6,2014-12-26 04:23:09,2014-12-26 04:23:36,2,"[19, 20, 21, 22, 23, 24, 25]"
SE5,TCinA,2014-12-18 06:23:13,2014-12-18 06:23:42,2,"[25, 27, 28]"
NE2,dM5ae,2015-01-16 12:22:47,2015-01-16 12:23:13,2,[25]
SE7,6vzaD,2015-01-02 02:52:21,2015-01-02 02:52:50,4,[]
E5,jCdZF,2014-12-31 23:21:07,2014-12-31 23:21:31,1,"[21, 22]"
SE4,dH82r,2014-12-19 03:37:09,2014-12-19 03:37:24,1,"[27, 28]"
SE8,2flFc,2014-12-24 22:54:05,2014-12-24 22:54:14,4,[]
SE9,cV2Wj,2014-12-25 07:25:05,2014-12-25 07:26:10,2,"[9, 10, 11, 12, 13, 14]"
SE4,zvXPn,2014-12-19 03:38:41,2014-12-19 03:38:56,5,[]
NE1,dS6ka,2014-12-25 04:19:04,2014-12-25 04:20:27,2,"[2, 3, 4, 21, 22, 23, 24, 25, 26, 27, 28]"
E1,PotWa,2015-02-19 07:33:40,2015-02-19 07:34:00,5,[]
SE5,s4CVl,2014-12-18 05:24:17,2014-12-18 05:25:07,2,"[15, 18, 19, 20]"
E1,sZs9e,2015-02-20 12:51:27,2015-02-20 12:51:51,1,"[11, 12, 13]"
SE5,cV2Wj,2014-12-18 07:03:27,2014-12-18 07:03:38,4,[]
SE3,jjav2,2014-12-26 23:45:51,2014-12-26 23:46:06,5,[]
SE9,YmRTB,2015-01-02 02:22:53,2015-01-02 02:23:03,5,[]
SE6,twrJM,2015-01-22 03:38:40,2015-01-22 03:39:03,3,[]
E4,gKPb4,2014-12-26 20:10:01,2014-12-26 20:10:21,1,"[9, 10, 11, 12, 13, 14]"
E4,tOfjr,2014-12-26 20:42:00,2014-12-26 20:42:20,1,"[9, 10, 11, 12, 13, 14, 15, 16, 17]"
SE3,VejQD,2014-12-25 11:08:47,2014-12-25 11:09:33,1,"[11, 12, 13, 14, 15]"
SE4,I9QTc,2014-12-19 03:09:42,2014-12-19 03:10:02,1,"[19, 20, 23, 24, 25, 26]"
SE3,TCinA,2014-12-26 23:45:31,2014-12-26 23:45:47,5,[]
E2,2OXqf,2014-12-26 01:04:41,2014-12-26 01:25:00,5,[]
NE4,PXXCT,2014-12-24 12:53:32,2014-12-24 12:53:46,4,[]
SE3,zvXPn,2014-12-26 10:13:10,2014-12-26 10:13:31,4,[]
E4,XBCNz,2014-12-26 20:21:36,2014-12-26 20:22:16,2,"[13, 14]"
SE6,otedB,2015-01-22 03:36:55,2015-01-22 03:37:11,3,[]
SE3,2oJdf,2014-12-25 11:25:36,2014-12-25 11:26:03,1,"[9, 10, 11, 12, 13, 14, 15]"
E1,dH82r,2015-02-19 07:38:48,2015-02-19 07:39:27,2,"[27, 28]"
